id,source,holder,collection,title,title_alt,authors,date,years,kind,shelfmark,manifest,page,rights,work,book,match,notes
sbb:1039287018,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[五官科用藥手册],[Handbook for the use of medications in the medical specialty concerned with the five offices],,Ca. 1940s to 1950s,1940-1950,写,Slg. Unschuld 8005,https://content.staatsbibliothek-berlin.de/dc/PPN1741921627/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741921627,Public Domain Mark 1.0（数字化影像）,,,,主题：Western medicine
sbb:1039287026,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,痘疹科 3卷,,,1904,1904,写,Slg. Unschuld 8006,https://content.staatsbibliothek-berlin.de/dc/PPN1741928966/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741928966,Public Domain Mark 1.0（数字化影像）,,,,主题：Smallpox
sbb:1039287034,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,醫藥歌賦,[Medicine and pharmaceutics. In rhyme and as a prose poem],,Daoguang reign period (1821–1850) or later,1821-1850,写,Slg. Unschuld 8008,https://content.staatsbibliothek-berlin.de/dc/PPN1931072000/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1931072000,Public Domain Mark 1.0（数字化影像）,,,,主题：Rhymed text for easy learning
sbb:1039287042,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,眼科良方,[Good recipes for ophthalmology],,From guangxu 光緒 reign period (1875–1907) to early republican era,1875-1907,写,Slg. Unschuld 8009,,https://stabikat.de/Record/1039287042,未数字化,,,,主题：Ophthalmology
sbb:1039287050,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,丹方本,[Volume of elixir formulas],,Daoguang 道光 reign period (1821–1850) to republican era,1821-1850,写,Slg. Unschuld 8010,,https://stabikat.de/Record/1039287050,未数字化,,,,主题：Pediatrics
sbb:1039287069,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[賣膏藥書],[Scripture on selling plasters],,1909,1909,写,Slg. Unschuld 8011,,https://stabikat.de/Record/1039287069,未数字化,,,,主题：Itinerant healer
sbb:1039287077,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[符咒與單驗方書],[Scripture with amulets and incantations as well as single-substance effective formulas],,end of Qing to early Republican era,,写,Slg. Unschuld 8012,,https://stabikat.de/Record/1039287077,未数字化,,,,主题：Apotropaics
sbb:1039287085,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[脈藥歌訣],[Rhymed instructions on the [movements in the] vessels and pharmaceutical drugs],,19XX [Republican era],,写,Slg. Unschuld 8013,https://content.staatsbibliothek-berlin.de/dc/PPN1741930456/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741930456,Public Domain Mark 1.0（数字化影像）,,,,主题：Rhymed text for easy learning
sbb:1039287093,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,外科症治全生集,[A collection of [recipes] from external medicine to treat pathoconditions and restore life],,嘉慶廿二 (1817),1817,写,Slg. Unschuld 8015,,https://stabikat.de/Record/1039287093,未数字化,,,,主题：External medicine
sbb:1039287107,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[脈藥]手抄本,[Hand-copied volume on the [movement in the] vessels and pharmaceutical drugs],,18XX,,写,Slg. Unschuld 8016,https://content.staatsbibliothek-berlin.de/dc/PPN1741938481/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741938481,Public Domain Mark 1.0（数字化影像）,,,,主题：Rhymed instructions for easy learning
sbb:1039287115,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,鬼子翻語書,鬼子翻译书,,18XX/19XX [end of Qing dynasty],,写,Slg. Unschuld 8017,https://content.staatsbibliothek-berlin.de/dc/PPN1741940486/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741940486,Public Domain Mark 1.0（数字化影像）,,,,主题：Reference book
sbb:1039287123,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,成药方书,[Book with formulas of ready-made remedies],,"19th century, prior to the end of the Qing dynasty",,写,Slg. Unschuld 8018,,https://stabikat.de/Record/1039287123,未数字化,,,,主题：Medical prescriptions
sbb:1039287131,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,瀕湖脈學,[Li Binhu's pulse doctrine],,光緒廿十年歲次壬寅暮春月 (1840),1840,写,Slg. Unschuld 8019,https://content.staatsbibliothek-berlin.de/dc/PPN174194113X/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN174194113X,Public Domain Mark 1.0（数字化影像）,binhu_maixue,binhu_maixue,exact,主题：Pulse diagnosis
sbb:103928714X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[外科藥方],[Pharmaceutical recipes in external medicine],,early 20th century,,写,Slg. Unschuld 8020,,https://stabikat.de/Record/103928714X,未数字化,,,,主题：External medicine
sbb:1039287158,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[針灸雜抄],[Miscellaneous hand-copied notes on acupuncture and moxibustion],,Ca. 1940s to 1950s,1940-1950,写,Slg. Unschuld 8021,https://content.staatsbibliothek-berlin.de/dc/PPN1741957508/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741957508,Public Domain Mark 1.0（数字化影像）,,,,主题：Acupuncture
sbb:1039287166,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,全抄小兒推拿廣意,[A complete hand-copy of the Xiao'er tuina guangyi],,19XX [First half of 20th century],,写,Slg. Unschuld 8022,https://content.staatsbibliothek-berlin.de/dc/PPN1741957931/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741957931,Public Domain Mark 1.0（数字化影像）,,,,主题：Push-and-pull massage
sbb:1039287174,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[傷寒證治],[Harm caused by cold. Signs and treatments],,19XX [First half of 20th century],,写,Slg. Unschuld 8023,https://content.staatsbibliothek-berlin.de/dc/PPN1741958369/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741958369,Public Domain Mark 1.0（数字化影像）,,,,主题：Harm caused by cold
sbb:1039287182,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,寒濕跌打斧砍金瘡公選良方,[Good recipes chosen by the general public for [treating] cold dampness and lesions resulting from falls knocks cuts by hatchets as well as [further] metal objects],,1916,1916,写,Slg. Unschuld 8025,https://content.staatsbibliothek-berlin.de/dc/PPN1741958679/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741958679,Public Domain Mark 1.0（数字化影像）,,,,主题：Bonesetting and traumatology
sbb:1039287190,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,親驗針灸彙錄,[A compilation on acupuncture and moxibustion based in personal experience],,1930s to 1940s,1930-1940,写,Slg. Unschuld 8029,https://content.staatsbibliothek-berlin.de/dc/PPN1741959330/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741959330,Public Domain Mark 1.0（数字化影像）,,,,主题：Acupuncture
sbb:1039287204,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[近代諸家醫案摘抄],[Collective hand-copied medical case histories of various experts of recent times],,1930s to 1940s,1930-1940,写,Slg. Unschuld 8030,https://content.staatsbibliothek-berlin.de/dc/PPN1741959675/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741959675,Public Domain Mark 1.0（数字化影像）,,,,主题：Medical case histories
sbb:1039287212,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,小兒察症,[Examination of pathoconditions of children],,s.a.,,写,Slg. Unschuld 8038,https://content.staatsbibliothek-berlin.de/dc/PPN1688512330/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1688512330,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics
sbb:1039287220,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,廣瘟疫論,[On the spread of warmth epidemics],,18XX,,写,Slg. Unschuld 8039,https://content.staatsbibliothek-berlin.de/dc/PPN174196248X/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN174196248X,Public Domain Mark 1.0（数字化影像）,jc:广瘟疫论,jc_e005,exact,主题：Warmth diseases
sbb:1039287239,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,吳又可瘟疫論,[Wu Youke's discourse on warmth epidemics],,19XX [First half of the 20th century],,写,Slg. Unschuld 8043,https://content.staatsbibliothek-berlin.de/dc/PPN1741963036/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741963036,Public Domain Mark 1.0（数字化影像）,,,,主题：Warmth diseases/warmth epidemics
sbb:1039287247,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,圖注脈訣辨真,[The 'Illustrated and annotated instructions on the [movements in the] vessels' textual research on the genuine version],,19XX [First half of the 20th century],,写,Slg. Unschuld 8047,https://content.staatsbibliothek-berlin.de/dc/PPN1741963591/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741963591,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287255,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[成方藥目],[List of medications based on set formulas],,1950,1950,写,Slg. Unschuld 8048,https://content.staatsbibliothek-berlin.de/dc/PPN1741963818/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741963818,Public Domain Mark 1.0（数字化影像）,,,,主题：Medical prescriptions. List of ready-made medications
sbb:1039287263,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,西藥配伍,[The compounding of Western drugs],,1929,1929,写,Slg. Unschuld 8049,https://content.staatsbibliothek-berlin.de/dc/PPN1679041428/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1679041428,Public Domain Mark 1.0（数字化影像）,,,,主题：Western pharmaceutics
sbb:1039287271,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,秘集良方,[Secret collection of good recipes],,19XX [First half of the 20th century],,写,Slg. Unschuld 8050,https://content.staatsbibliothek-berlin.de/dc/PPN1741964032/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741964032,Public Domain Mark 1.0（数字化影像）,,,,主题：External medicine
sbb:103928728X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,痘科秘訣,[The branch [of medicine] dealing with pox. Secret instructions],,19XX [First half of the 20th century],,写,Slg. Unschuld 8052,https://content.staatsbibliothek-berlin.de/dc/PPN1741964172/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741964172,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics/smallpox
sbb:1039287298,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,外科金鑒,[The golden mirror of external medicine],,1913,1913,写,Slg. Unschuld 8053,https://content.staatsbibliothek-berlin.de/dc/PPN1678623512/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1678623512,Public Domain Mark 1.0（数字化影像）,,,,主题：External medicine
sbb:1039287301,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[醫藥綜合],[Medicine and pharmaceutics. A summarization],,Ca. 1950s,1950,写,Slg. Unschuld 8054,https://content.staatsbibliothek-berlin.de/dc/PPN1678658413/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1678658413,Public Domain Mark 1.0（数字化影像）,,,,主题：General medicine
sbb:103928731X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,喉科總論七十二症形圖,[Laryngology. A complete discourse with illustrations of the appearances of 72 pathoconditions],,"end of Qing era, early 20th century",,写,Slg. Unschuld 8058,,https://stabikat.de/Record/103928731X,未数字化,,,,主题：Throat diseases
sbb:1039287328,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,醫宗金鑒[幼科種痘心法],[Golden mirror venerated by the medical world. Pediatric pox inoculation patterns based on personal experience],,光緒九年 [1883],1883,写,Slg. Unschuld 8061,https://content.staatsbibliothek-berlin.de/dc/PPN1759163732/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1759163732,Public Domain Mark 1.0（数字化影像）,,,,主题：Smallpox
sbb:1039287336,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈法,[Patterns of the [movements in the] vessels],,19XX [early Republican era],,写,Slg. Unschuld 8062,https://content.staatsbibliothek-berlin.de/dc/PPN1741964326/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741964326,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287344,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈訣,[Instructions on the [movements in the] vessels],,19XX [Republican era],,写,Slg. Unschuld 8064,https://content.staatsbibliothek-berlin.de/dc/PPN1741964482/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741964482,Public Domain Mark 1.0（数字化影像）,jc:脉诀,jc_m106,exact,主题：Diagnostics/Pulse lore
sbb:1039287352,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[針灸書],[Book on acupuncture and moxibustion],,Republican era,,写,Slg. Unschuld 8067,,https://stabikat.de/Record/1039287352,未数字化,,,,主题：Acupuncture and moxibustion
sbb:1039287360,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[兒科雜抄],[Miscellaneous hand-copied notes on the specialty of pediatrics],,19XX [early Republican era],,写,Slg. Unschuld 8069,https://content.staatsbibliothek-berlin.de/dc/PPN1741965039/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741965039,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics
sbb:1039287379,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈學輯要,[A summary of learning associated with the [movements in the] vessels],,19XX [First half of the 20th century],,,Slg. Unschuld 8072,https://content.staatsbibliothek-berlin.de/dc/PPN1741965217/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741965217,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287387,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,內經運氣病釋,[Explanation of diseases on the basis of the [doctrine of the five] periods and [six] qi in the Neijing],,Ca. mid-20th century,,写,Slg. Unschuld 8073,https://content.staatsbibliothek-berlin.de/dc/PPN1741965519/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741965519,Public Domain Mark 1.0（数字化影像）,,,,"主题：Basic theory. Five-periods, six-qi doctrine"
sbb:1039287395,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,萬氏秘傳片玉心書,[Mr Wan's secretly transmitted jade slices. A scripture based on personal feelings],,first half of the 20th century,,写,Slg. Unschuld 8075,https://content.staatsbibliothek-berlin.de/dc/PPN1741965748/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741965748,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics
sbb:1039287409,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,傷寒科幷小兒科,[The divisions of harm caused by cold and pediatrics],,1812–1814,1812-1814,写,Slg. Unschuld 8076,https://content.staatsbibliothek-berlin.de/dc/PPN1741965853/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741965853,Public Domain Mark 1.0（数字化影像）,,,,主题：Harm caused by cold/pediatrics
sbb:1039287417,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈訣秘傳,[Secretly transmitted instructions on the [movements in the] vessels],,End of Qing era: 1886–1910,1886-1910,写,Slg. Unschuld 8077,https://content.staatsbibliothek-berlin.de/dc/PPN1741966035/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741966035,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287425,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,傷寒槌法,[Mallet [therapy] patterns for harm caused by cold],,early 20th century,,写,Slg. Unschuld 8079,,https://stabikat.de/Record/1039287425,未数字化,,,,主题：Harm caused by cold
sbb:1039287433,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,珍珠對症叙,[An account of precious pearls to confront pathoconditions],,1947,1947,写,Slg. Unschuld 8083,https://content.staatsbibliothek-berlin.de/dc/PPN1741967376/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967376,Public Domain Mark 1.0（数字化影像）,,,,主题：General clinical medicine
sbb:1039287441,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,醫學便讀,[Medical learning for easy reading],,end of Qing era,,写,Slg. Unschuld 8084,,https://stabikat.de/Record/1039287441,未数字化,,,,主题：General medicine
sbb:103928745X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,圖本小兒科金鑒,[The golden mirror of pediatrics. An illustrated volume],,1894,1894,写,Slg. Unschuld 8087,https://content.staatsbibliothek-berlin.de/dc/PPN1741967503/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967503,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics
sbb:1039287468,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,烏金丸松煙丹黑神丸,[Black gold pills pine smoke elixir black spirit pills],,First half of 20th century,,写,Slg. Unschuld 8088,https://content.staatsbibliothek-berlin.de/dc/PPN1741967732/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967732,Public Domain Mark 1.0（数字化影像）,,,,主题：Gynecology. Medical prescriptions
sbb:1039287476,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,汇集本草经,[An assemblage based on materia medica classics],,early Republican era,,写,Slg. Unschuld 8093,,https://stabikat.de/Record/1039287476,未数字化,,,,主题：Materia medica
sbb:1039287484,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,外科心法要訣.疽圖,[External medicine: essential instructions on [therapy] patterns based on personal experience Illustrations of flat abscesses],,s.a.,,写,Slg. Unschuld 8096,https://content.staatsbibliothek-berlin.de/dc/PPN1678662925/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1678662925,Public Domain Mark 1.0（数字化影像）,,,,主题：External medicine
sbb:1039287492,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,眼科百問,[One hundred questions on ophthalmology],,1903,1903,写,Slg. Unschuld 8097,https://content.staatsbibliothek-berlin.de/dc/PPN1741967856/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967856,Public Domain Mark 1.0（数字化影像）,,,,主题：Ophthalmology
sbb:1039287506,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,針灸科,[The branch [of medicine] dealing with acupuncture/moxibustion],,Early 20th century,,写,Slg. Unschuld 8098,https://content.staatsbibliothek-berlin.de/dc/PPN1741967910/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967910,Public Domain Mark 1.0（数字化影像）,,,,主题：Acupuncture
sbb:1039287514,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈說,[Teachings concerning the [movement in the] vessels],,Early 20th century,,写,Slg. Unschuld 8100,https://content.staatsbibliothek-berlin.de/dc/PPN1741967996/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741967996,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287522,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,秘傳喉科,[Secretly transmitted laryngology],,Early 20th century,,写,Slg. Unschuld 8101,https://content.staatsbibliothek-berlin.de/dc/PPN1741968089/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968089,Public Domain Mark 1.0（数字化影像）,,,,主题：Ear-nose-throat
sbb:1039287530,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,初學入門捷法要訣,[Essential instructions on abridged [therapy patterns] as an introduction for beginning students],,late Qing era,,写,Slg. Unschuld 8102,,https://stabikat.de/Record/1039287530,未数字化,,,,主题：Pediatrics/moxibustion
sbb:1039287549,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈訣精選,[Instructions on the [movement in the] vessels A careful selection],,Early Republican era,,写,Slg. Unschuld 8104,https://content.staatsbibliothek-berlin.de/dc/PPN1741968178/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968178,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287557,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,產後秘書,[Secret text on post-partum [conditions]],,Early 20th century,,写,Slg. Unschuld 8106,https://content.staatsbibliothek-berlin.de/dc/PPN1741968240/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968240,Public Domain Mark 1.0（数字化影像）,,,,主题：Gynecology
sbb:1039287565,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,四言藥性,[The qualities of drugs worded in lines of four characters],,End of Qing dynasty,,,Slg. Unschuld 8107,https://content.staatsbibliothek-berlin.de/dc/PPN174196833X/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN174196833X,Public Domain Mark 1.0（数字化影像）,,,,主题：Materia medica
sbb:1039287573,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,痘疹心法要訣,[Smallpox: essential instructions on [therapy] patterns based on personal experience],,Early 20th century,,写,Slg. Unschuld 8108,https://content.staatsbibliothek-berlin.de/dc/PPN1741968380/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968380,Public Domain Mark 1.0（数字化影像）,yzjj_douzhen,jc_p0011,exact,主题：Pox and papules
sbb:1039287581,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,用藥治症捷要歌括,[The use of drugs to treat pathoconditions A shortcut to the essentials in a rhymed summary],,First half of 20th century,,写,Slg. Unschuld 8109,https://content.staatsbibliothek-berlin.de/dc/PPN1741968445/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968445,Public Domain Mark 1.0（数字化影像）,,,,主题：Medical prescriptions
sbb:103928759X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,經穴指南,[Compass guide to the holes on the conduits] ; [Du Qingbi's patterns of tongue [diagnosis] tested and proven],,End of Qing era,,写,Slg. Unschuld 8110,https://content.staatsbibliothek-berlin.de/dc/PPN1741968488/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968488,Public Domain Mark 1.0（数字化影像）,,,,主题：Conduits and vessels/tongue diagnosis
sbb:1039287603,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,外科正宗,[External medicine The proper heritage from our ancestors],,end of Qing era,,写,Slg. Unschuld 8112,https://content.staatsbibliothek-berlin.de/dc/PPN1931126992/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1931126992,Public Domain Mark 1.0（数字化影像）,jc:外科正宗,jc_i005,exact,主题：External medicine
sbb:1039287611,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,[外科圖說及醫方],[Illustrated explications and medical formulas from external medicine],,Early 20th century,,写,Slg. Unschuld 8113,https://content.staatsbibliothek-berlin.de/dc/PPN1741968909/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968909,Public Domain Mark 1.0（数字化影像）,,,,主题：External medicine/medical prescriptions
sbb:103928762X,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,葉天時先生眼科,[Mr Ye Tianshi's ophthalmology],,1882,1882,写,Slg. Unschuld 8114,,https://stabikat.de/Record/103928762X,未数字化,,,,主题：Ophthalmology
sbb:1039287638,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,醫宗金鑒.四診心法要訣,[Golden mirror venerated by the medical world Essential instructions on [therapy] patterns in the four diagnostic approaches based on personal experience],,Early republican era,,写,Slg. Unschuld 8115,https://content.staatsbibliothek-berlin.de/dc/PPN1741968933/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968933,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287646,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,女科要旨,[Gynecology The main ideas],,End of Qing era,,写,Slg. Unschuld 8116,https://content.staatsbibliothek-berlin.de/dc/PPN1741968968/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968968,Public Domain Mark 1.0（数字化影像）,jc:女科要旨,jc_g014,exact,主题：Gynecology
sbb:1039287654,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,醫學從衆錄,[Popular records of medical learning],,End of Qing era,,写,Slg. Unschuld 8117,https://content.staatsbibliothek-berlin.de/dc/PPN1741968992/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741968992,Public Domain Mark 1.0（数字化影像）,jc:医学从众录,jc_o002,exact,主题：General medicine
sbb:1039287662,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,小兒總論,[Comprehensive discourse on children],,First half of 20th century,,写,Slg. Unschuld 8119,https://content.staatsbibliothek-berlin.de/dc/PPN1741969042/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741969042,Public Domain Mark 1.0（数字化影像）,,,,主题：Pediatrics
sbb:1039287670,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,脈理彚纂,[An edition bringing together the structures of the [movements in the] vessels],,Early Republican era,,写,Slg. Unschuld 8120,https://content.staatsbibliothek-berlin.de/dc/PPN1741969085/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741969085,Public Domain Mark 1.0（数字化影像）,,,,主题：Pulse lore
sbb:1039287689,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,推拿廣益,[The broad sense of push-and-pull massage],,early Republican era,,写,Slg. Unschuld 8122,,https://stabikat.de/Record/1039287689,未数字化,,,,主题：Pediatric push-and-pull massage/pharmaceutics
sbb:1039287697,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,胎産指南,[A compass guide to delivery],,End of Qing era,,写,Slg. Unschuld 8124,https://content.staatsbibliothek-berlin.de/dc/PPN174196914X/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN174196914X,Public Domain Mark 1.0（数字化影像）,jc:胎产指南,jc_g023,exact,主题：Gynecology
sbb:1039287700,sbb:unschuld,Staatsbibliothek zu Berlin,Sammlung Unschuld,眼科神效錄,[Records of wondrous effects in ophthalmology],,1936,1936,写,Slg. Unschuld 8126,https://content.staatsbibliothek-berlin.de/dc/PPN1741969174/manifest,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN1741969174,Public Domain Mark 1.0（数字化影像）,,,,主题：Ophthalmology
