id,source,holder,collection,title,title_alt,authors,date,years,kind,shelfmark,manifest,page,rights,work,book,match,notes
waseda:ya09_00332,waseda:ya09,早稲田大学図書館,古典籍総合データベース,名家方選,,山田 元倫,"二条柳馬場東入町(平安) : 林伊兵衛, 天明元[1781]",1781,刊,ヤ09 00332 0001,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00332_0001/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方；分3部分数字化
waseda:ya09_00333,waseda:ya09,早稲田大学図書館,古典籍総合データベース,方機,,吉益 東洞,"横山町(江戸) : 玉巌堂, 天保7[1836]",1836,刊,ヤ09 00333,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00333/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00334,waseda:ya09,早稲田大学図書館,古典籍総合データベース,古医薬量考,,村井 琴山,"日本橋(江戸) : 前川六左衛門, 寛政8[1796]",1796,刊,ヤ09 00334,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00334/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00335,waseda:ya09,早稲田大学図書館,古典籍総合データベース,竒効医述,,聶 尚恒,"[出版地不明] : 書戸余象斗領, 万治4[1661]",1661,刊,ヤ09 00335,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00335/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00336,waseda:ya09,早稲田大学図書館,古典籍総合データベース,衆方規矩大成,,,"寺町通松原(京都) : 今井七郎兵衛, 正徳3[1713]",1713,刊,ヤ09 00336,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00336/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00337,waseda:ya09,早稲田大学図書館,古典籍総合データベース,衆方規矩,,北山 寿安,"皇都(京都) : 植村藤右衛門, 元文2[1737]",1737,刊,ヤ09 00337,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00337/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00338,waseda:ya09,早稲田大学図書館,古典籍総合データベース,袖珍医便,,蘆川 桂洲,"[出版地不明] : [出版者不明], 享保10[1725]序",1725,刊,ヤ09 00338,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00338/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00339,waseda:ya09,早稲田大学図書館,古典籍総合データベース,長沙正経証彙,,田中 愿仲,"京都 : 林宗兵衛, 寛政3[1791]",1791,刊,ヤ09 00339,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00339/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00340,waseda:ya09,早稲田大学図書館,古典籍総合データベース,新増家伝預薬集,,岡本 玄冶,"[出版地不明] : [出版者不明], [出版年不明]",,刊,ヤ09 00340,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00340/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00341,waseda:ya09,早稲田大学図書館,古典籍総合データベース,古今方彙,,甲賀 通元,"[出版地不明] : [出版者不明], 文化5[1808]",1808,刊,ヤ09 00341,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00341/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
